id,label
11574,0.012496
11575,0.735270
11576,0.573473
11577,0.007729
11578,0.109315
11579,0.963996
1158,0.999953
11580,0.907923
11581,0.050771
11582,0.000202
11583,0.003845
11584,0.952617
11585,0.989876
11586,0.973971
11587,0.001217
11588,0.001948
11589,0.802381
1159,0.021658
11590,0.016125
11591,0.009475
11592,0.000448
11593,0.978455
11594,0.015456
11595,0.003375
11596,0.018367
11597,0.000415
11598,0.883823
11599,0.001653
116,0.004283
1160,0.004049
11600,0.935652
11601,0.988863
11602,0.374751
11603,0.966636
11604,0.953504
11605,0.953140
11606,0.663211
11607,0.839788
11608,0.093163
11609,0.000494
1161,0.000572
11610,0.019856
11611,0.004532
11612,0.000729
11613,0.221332
11614,0.009587
11615,0.001374
11616,0.082325
11617,0.995695
11618,0.002733
11619,0.657638
1162,0.000053
11620,0.003476
11621,0.000131
11622,0.000773
11623,0.991480
11624,0.181774
11625,0.993856
11626,0.967260
11627,0.986789
11628,0.882162
11629,0.015690
1163,0.264422
11630,0.985480
11631,0.065198
11632,0.000301
11633,0.080873
11634,0.111724
11635,0.809515
11636,0.004928
11637,0.005743
11638,0.001930
11639,0.090644
1164,0.010560
11640,0.981356
11641,0.014442
11642,0.997268
11643,0.795317
11644,0.000545
11645,0.950518
11646,0.993533
11647,0.995689
11648,0.991402
11649,0.772133
1165,0.534603
11650,0.998136
11651,0.991443
11652,0.000961
11653,0.001577
11654,0.997232
11655,0.995520
11656,0.997793
11657,0.178332
11658,0.023580
11659,0.075143
1166,0.998199
11660,0.975278
11661,0.000189
11662,0.006536
11663,0.923570
11664,0.140581
11665,0.993908
11666,0.009379
11667,0.010030
11668,0.008054
11669,0.998319
1167,0.138838
11670,0.973675
11671,0.987990
11672,0.277606
11673,0.986806
11674,0.778316
11675,0.003482
11676,0.001029
11677,0.999015
11678,0.950265
11679,0.007836
1168,0.088366
11680,0.043952
11681,0.983351
11682,0.040475
11683,0.990739
11684,0.094367
11685,0.001760
11686,0.729060
11687,0.026150
11688,0.928538
11689,0.068105
1169,0.963719
11690,0.979875
11691,0.047647
11692,0.004612
11693,0.176378
11694,0.849975
11695,0.011025
11696,0.963037
11697,0.999492
11698,0.282626
11699,0.998000
117,0.002260
1170,0.915286
11700,0.002441
11701,0.139571
11702,0.001065
11703,0.487719
11704,0.001046
11705,0.995360
11706,0.936508
11707,0.273812
11708,0.000971
11709,0.844986
1171,0.215282
11710,0.060737
11711,0.830443
11712,0.000198
11713,0.993991
11714,0.548265
11715,0.982352
11716,0.639923
11717,0.917913
11718,0.999291
11719,0.003327
1172,0.999107
11720,0.988359
11721,0.000045
11722,0.182885
11723,0.982259
11724,0.011728
11725,0.994555
11726,0.000944
11727,0.000496
11728,0.000567
11729,0.319119
1173,0.565098
11730,0.298803
11731,0.980452
11732,0.999128
11733,0.987309
11734,0.366498
11735,0.995942
11736,0.362915
11737,0.377581
11738,0.004143
11739,0.009273
1174,0.995661
11740,0.974167
11741,0.206903
11742,0.004898
11743,0.001228
11744,0.724788
11745,0.067085
11746,0.592034
11747,0.001546
11748,0.004736
11749,0.976967
1175,0.991051
11750,0.000219
11751,0.000502
11752,0.990707
11753,0.955486
11754,0.001070
11755,0.000929
11756,0.937658
11757,0.982174
11758,0.998982
11759,0.994779
1176,0.001419
11760,0.965423
11761,0.990020
11762,0.995720
11763,0.822741
11764,0.994469
11765,0.997666
11766,0.989758
11767,0.981902
11768,0.715058
11769,0.020890
1177,0.163630
11770,0.976897
11771,0.000100
11772,0.795757
11773,0.984922
11774,0.270766
11775,0.856268
11776,0.985735
11777,0.740727
11778,0.999832
11779,0.021745
1178,0.004677
11780,0.999991
11781,0.983094
11782,0.965870
11783,0.001656
11784,0.402453
11785,0.994275
11786,0.116073
11787,0.312908
11788,0.004006
11789,0.954008
1179,0.999464
11790,0.979430
11791,0.997261
11792,0.998699
11793,0.321889
11794,0.012630
11795,0.706755
11796,0.017858
11797,0.343148
11798,0.012503
11799,0.897977
118,0.999545
1180,0.981690
11800,0.395901
11801,0.943426
11802,0.496694
11803,0.088958
11804,0.998603
11805,0.999022
11806,0.990382
11807,0.003710
11808,0.212505
11809,0.984516
1181,0.143577
11810,0.955462
11811,0.000981
11812,0.509280
11813,0.011814
11814,0.986030
11815,0.977559
11816,0.834681
11817,0.002354
11818,0.477908
11819,0.003409
1182,0.914431
11820,0.413335
11821,0.997536
11822,0.953240
11823,0.955737
11824,0.765724
11825,0.982794
11826,0.064234
11827,0.992513
11828,0.997191
11829,0.878003
1183,0.983370
11830,0.008540
11831,0.998684
11832,0.771456
11833,0.921727
11834,0.002398
11835,0.976191
11836,0.996204
11837,0.388676
11838,0.975203
11839,0.988694
1184,0.473740
11840,0.968275
11841,0.984045
11842,0.264687
11843,0.978088
11844,0.851801
11845,0.045284
11846,0.955868
11847,0.217343
11848,0.003753
11849,0.933629
1185,0.000194
11850,0.890268
11851,0.338738
11852,0.699560
11853,0.123028
11854,0.037011
11855,0.990536
11856,0.452439
11857,0.004062
11858,0.013052
11859,0.002522
1186,0.968288
11860,0.018054
11861,0.352473
11862,0.928713
11863,0.969036
11864,0.235099
11865,0.002114
11866,0.923935
11867,0.998917
11868,0.003398
11869,0.996398
1187,0.007975
11870,0.938965
11871,0.688425
11872,0.036915
11873,0.128831
11874,0.926276
11875,0.968008
11876,0.019677
11877,0.956219
11878,0.962968
11879,0.963449
1188,0.615599
11880,0.045596
11881,0.646300
11882,0.910106
11883,0.887405
11884,0.038331
11885,0.010040
11886,0.988866
11887,0.008378
11888,0.002726
11889,0.001641
1189,0.675447
11890,0.002299
11891,0.006658
11892,0.998501
11893,0.046804
11894,0.982816
11895,0.970002
11896,0.400210
11897,0.997514
11898,0.123553
11899,0.021618
119,0.969551
1190,0.252924
11900,0.001583
11901,0.416652
11902,0.928609
11903,0.003847
11904,0.946273
11905,0.007678
11906,0.985965
11907,0.929789
11908,0.005126
11909,0.006595
1191,0.971608
11910,0.734675
11911,0.025362
11912,0.993232
11913,0.080520
11914,0.026808
11915,0.997396
11916,0.002621
11917,0.332164
11918,0.946107
11919,0.117831
1192,0.019234
11920,0.989309
11921,0.954135
11922,0.943799
11923,0.986749
11924,0.001217
11925,0.721943
11926,0.995236
11927,0.929798
11928,0.855744
11929,0.629066
1193,0.008846
11930,0.197475
11931,0.003604
11932,0.998783
11933,0.466409
11934,0.980893
11935,0.990557
11936,0.068905
11937,0.001408
11938,0.894383
11939,0.178374
1194,0.007389
11940,0.703234
11941,0.996812
11942,0.005853
11943,0.007531
11944,0.979281
11945,0.001342
11946,0.986555
11947,0.003549
11948,0.002258
11949,0.052264
1195,0.991651
11950,0.008262
11951,0.529524
11952,0.985696
11953,0.995325
11954,0.999921
11955,0.999512
11956,0.939041
11957,0.926368
11958,0.737178
11959,0.128143
1196,0.119236
11960,0.698125
11961,0.980061
11962,0.032146
11963,0.738835
11964,0.998943
11965,0.739214
11966,0.251923
11967,0.999446
11968,0.002939
11969,0.995744
1197,0.987973
11970,0.943007
11971,0.002325
11972,0.977923
11973,0.739623
11974,0.002132
11975,0.664676
11976,0.001018
11977,0.979618
11978,0.840961
11979,0.973430
1198,0.138695
11980,0.932670
11981,0.088172
11982,0.900814
11983,0.634618
11984,0.949898
11985,0.821692
11986,0.972502
11987,0.997325
11988,0.689956
11989,0.554977
1199,0.595226
11990,0.999957
11991,0.006500
11992,0.946169
11993,0.016569
11994,0.007720
11995,0.057722
11996,0.023425
11997,0.877012
11998,0.997177
11999,0.998016
12,0.942822
120,0.432003
1200,0.999410
12000,0.692993
12001,0.989413
12002,0.079087
12003,0.133900
12004,0.082246
12005,0.994978
12006,0.957084
12007,0.007254
12008,0.001205
12009,0.962988
1201,0.999243
12010,0.894067
12011,0.969915
12012,0.664840
12013,0.995341
12014,0.998368
12015,0.979657
12016,0.016508
12017,0.987354
12018,0.033874
12019,0.002324
1202,0.001826
12020,0.026794
12021,0.983337
12022,0.993924
12023,0.723856
12024,0.753982
12025,0.001441
12026,0.767682
12027,0.012137
12028,0.998387
12029,0.000881
1203,0.871875
12030,0.973224
12031,0.057030
12032,0.203792
12033,0.966242
12034,0.000094
12035,0.892084
12036,0.020278
12037,0.957245
12038,0.976236
12039,0.990473
1204,0.007076
12040,0.999259
12041,0.290262
12042,0.044938
12043,0.014168
12044,0.002277
12045,0.439135
12046,0.994634
12047,0.000201
12048,0.982141
12049,0.049502
1205,0.912803
12050,0.004262
12051,0.991394
12052,0.941599
12053,0.788473
12054,0.770163
12055,0.374757
12056,0.999525
12057,0.952399
12058,0.177708
12059,0.087049
1206,0.225452
12060,0.960774
12061,0.369302
12062,0.995521
12063,0.632691
12064,0.999239
12065,0.000685
12066,0.010413
12067,0.008666
12068,0.011620
12069,0.001888
1207,0.933112
12070,0.001166
12071,0.828884
12072,0.006837
12073,0.992771
12074,0.986182
12075,0.890151
12076,0.863821
12077,0.045214
12078,0.003694
12079,0.929012
1208,0.005957
12080,0.957652
12081,0.005000
12082,0.909562
12083,0.002223
12084,0.002129
12085,0.003007
12086,0.931926
12087,0.982334
12088,0.905133
12089,0.049350
1209,0.004808
12090,0.999284
12091,0.010998
12092,0.989248
12093,0.696499
12094,0.979061
12095,0.032083
12096,0.965750
12097,0.025509
12098,0.636180
12099,0.983994
121,0.002710
1210,0.999319
12100,0.054437
12101,0.011906
12102,0.002420
12103,0.000026
12104,0.000885
12105,0.000996
12106,0.019005
12107,0.996316
12108,0.996608
12109,0.180321
1211,0.997004
12110,0.197000
12111,0.995534
12112,0.911893
12113,0.998231
12114,0.813756
12115,0.009033
12116,0.015242
12117,0.541539
12118,0.002043
12119,0.017204
1212,0.002235
12120,0.810407
12121,0.008753
12122,0.979738
12123,0.006913
12124,0.049836
12125,0.730666
12126,0.969565
12127,0.003038
12128,0.002429
12129,0.003538
1213,0.005856
12130,0.007250
12131,0.478971
12132,0.341635
12133,0.547891
12134,0.186101
12135,0.814744
12136,0.030474
12137,0.008688
12138,0.008453
12139,0.747005
1214,0.957100
12140,0.111773
12141,0.649153
12142,0.000786
12143,0.968889
12144,0.013073
12145,0.986839
12146,0.946601
12147,0.783962
12148,0.207081
12149,0.974087
1215,0.996002
12150,0.853721
12151,0.001008
12152,0.011446
12153,0.985322
12154,0.009406
12155,0.897638
12156,0.974996
12157,0.951638
12158,0.574687
12159,0.074340
1216,0.976605
12160,0.901317
12161,0.000676
12162,0.089869
12163,0.888902
12164,0.002637
12165,0.996092
12166,0.055039
12167,0.986752
12168,0.527510
12169,0.004629
1217,0.959519
12170,0.986949
12171,0.004541
12172,0.913044
12173,0.035612
12174,0.943952
12175,0.998361
12176,0.000912
12177,0.973680
12178,0.998900
12179,0.995525
1218,0.039571
12180,0.993241
12181,0.012524
12182,0.968387
12183,0.905669
12184,0.876286
12185,0.323572
12186,0.976481
12187,0.038987
12188,0.984324
12189,0.591854
1219,0.990184
12190,0.191927
12191,0.999667
12192,0.988167
12193,0.008098
12194,0.013213
12195,0.001370
12196,0.995391
12197,0.021518
12198,0.018361
12199,0.990457
122,0.003726
1220,0.010692
12200,0.986298
12201,0.231921
12202,0.892744
12203,0.001083
12204,0.000326
12205,0.183425
12206,0.995502
12207,0.944896
12208,0.984868
12209,0.001270
1221,0.362709
12210,0.049325
12211,0.018845
12212,0.005324
12213,0.319669
12214,0.000310
12215,0.002215
12216,0.060681
12217,0.046330
12218,0.002034
12219,0.998600
1222,0.332035
12220,0.053769
12221,0.000638
12222,0.870460
12223,0.003407
12224,0.003279
12225,0.255648
12226,0.998397
12227,0.044125
12228,0.996063
12229,0.986142
1223,0.977589
12230,0.955698
12231,0.003409
12232,0.738210
12233,0.588913
12234,0.975102
12235,0.977134
12236,0.000923
12237,0.951773
12238,0.890907
12239,0.152716
1224,0.981426
12240,0.866511
12241,0.003530
12242,0.000482
12243,0.002343
12244,0.658646
12245,0.003770
12246,0.999590
12247,0.469192
12248,0.982322
12249,0.990395
1225,0.020997
12250,0.749221
12251,0.895428
12252,0.006476
12253,0.795163
12254,0.580408
12255,0.331128
12256,0.999673
12257,0.025780
12258,0.409490
12259,0.973548
1226,0.003133
12260,0.391528
12261,0.001892
12262,0.988213
12263,0.999822
12264,0.989157
12265,0.020118
12266,0.968039
12267,0.964566
12268,0.958113
12269,0.931744
1227,0.992407
12270,0.601535
12271,0.981607
12272,0.004957
12273,0.809389
12274,0.983952
12275,0.588930
12276,0.032322
12277,0.997558
12278,0.998273
12279,0.980888
1228,0.247656
12280,0.573257
12281,0.986977
12282,0.997574
12283,0.134835
12284,0.984622
12285,0.044666
12286,0.002701
12287,0.997621
12288,0.439040
12289,0.984102
1229,0.005151
12290,0.995239
12291,0.974996
12292,0.753531
12293,0.993394
12294,0.980192
12295,0.002095
12296,0.003039
12297,0.008560
12298,0.970392
12299,0.000088
123,0.008198
1230,0.115015
12300,0.506914
12301,0.000253
12302,0.012154
12303,0.856499
12304,0.574438
12305,0.997886
12306,0.053423
12307,0.792800
12308,0.068332
12309,0.010339
1231,0.231203
12310,0.000118
12311,0.983112
12312,0.050061
12313,0.978799
12314,0.995859
12315,0.977844
12316,0.969013
12317,0.001059
12318,0.999185
12319,0.008033
1232,0.981536
12320,0.968855
12321,0.943333
12322,0.997210
12323,0.627955
12324,0.930558
12325,0.069561
12326,0.017385
12327,0.000461
12328,0.988925
12329,0.926569
1233,0.002655
12330,0.342312
12331,0.004216
12332,0.994447
12333,0.988558
12334,0.000578
12335,0.007721
12336,0.153282
12337,0.899627
12338,0.012377
12339,0.001695
1234,0.012102
12340,0.042700
12341,0.996851
12342,0.985437
12343,0.009857
12344,0.475080
12345,0.001389
12346,0.146868
12347,0.091440
12348,0.826980
12349,0.004803
1235,0.987840
12350,0.999457
12351,0.001465
12352,0.708957
12353,0.119329
12354,0.090106
12355,0.000464
12356,0.004461
12357,0.956186
12358,0.002335
12359,0.976532
1236,0.949217
12360,0.992441
12361,0.995161
12362,0.997309
12363,0.074994
12364,0.245459
12365,0.997960
12366,0.984076
12367,0.983281
12368,0.001413
12369,0.961316
1237,0.969868
12370,0.246482
12371,0.831550
12372,0.178931
12373,0.011233
12374,0.011961
12375,0.905978
12376,0.761068
12377,0.992217
12378,0.968394
12379,0.985641
1238,0.868569
12380,0.997752
12381,0.998863
12382,0.995234
12383,0.659911
12384,0.057408
12385,0.990861
12386,0.993780
12387,0.398896
12388,0.021343
12389,0.006536
1239,0.017902
12390,0.000253
12391,0.845342
12392,0.958097
12393,0.962201
12394,0.002163
12395,0.028092
12396,0.234088
12397,0.039947
12398,0.010303
12399,0.000279
124,0.003162
1240,0.031766
12400,0.964759
12401,0.979889
12402,0.424037
12403,0.945206
12404,0.278055
12405,0.162558
12406,0.276589
12407,0.849156
12408,0.001008
12409,0.989911
1241,0.997231
12410,0.021792
12411,0.986398
12412,0.982179
12413,0.115891
12414,0.381833
12415,0.094894
12416,0.997674
12417,0.010434
12418,0.033404
12419,0.003282
1242,0.968978
12420,0.000802
12421,0.511536
12422,0.684591
12423,0.000985
12424,0.005478
12425,0.898272
12426,0.000891
12427,0.931773
12428,0.008203
12429,0.888033
1243,0.090538
12430,0.988325
12431,0.042962
12432,0.986274
12433,0.692905
12434,0.352254
12435,0.997301
12436,0.424418
12437,0.987195
12438,0.980443
12439,0.979186
1244,0.000905
12440,0.301552
12441,0.000201
12442,0.092943
12443,0.998349
12444,0.829024
12445,0.006424
12446,0.004190
12447,0.905083
12448,0.963503
12449,0.011925
1245,0.901745
12450,0.034192
12451,0.087921
12452,0.920357
12453,0.989485
12454,0.094700
12455,0.004880
12456,0.952166
12457,0.000423
12458,0.091799
12459,0.987540
1246,0.046890
12460,0.999789
12461,0.991275
12462,0.000943
12463,0.998310
12464,0.985277
12465,0.003224
12466,0.757920
12467,0.244795
12468,0.000150
12469,0.000691
1247,0.000703
12470,0.992776
12471,0.993763
12472,0.991219
12473,0.007377
12474,0.000012
12475,0.042050
12476,0.985584
12477,0.961009
12478,0.466962
12479,0.000567
1248,0.958970
12480,0.010718
12481,0.068795
12482,0.673195
12483,0.003219
12484,0.746759
12485,0.009806
12486,0.968711
12487,0.994816
12488,0.986632
12489,0.983589
1249,0.005404
12490,0.822157
12491,0.980098
12492,0.997228
12493,0.689719
12494,0.968599
12495,0.003382
12496,0.015972
12497,0.003140
12498,0.995559
12499,0.997406
125,0.001385
1250,0.980110
12500,0.022569
1251,0.803830
1252,0.000572
1253,0.206201
1254,0.001368
1255,0.002653
1256,0.000390
1257,0.996132
1258,0.000775
1259,0.000763
126,0.889867
1260,0.001652
1261,0.987334
1262,0.042725
1263,0.828624
1264,0.000777
1265,0.021745
1266,0.000435
1267,0.722710
1268,0.027821
1269,0.994860
127,0.993111
1270,0.003100
1271,0.587085
1272,0.996978
1273,0.971530
1274,0.223678
1275,0.901967
1276,0.905322
1277,0.005660
1278,0.004231
1279,0.262198
128,0.000997
1280,0.999804
1281,0.003731
1282,0.012813
1283,0.979148
1284,0.812079
1285,0.000584
1286,0.983081
1287,0.000552
1288,0.012153
1289,0.994354
129,0.009797
1290,0.972308
1291,0.338915
1292,0.014931
1293,0.011980
1294,0.316339
1295,0.007654
1296,0.021252
1297,0.219716
1298,0.625355
1299,0.002339
13,0.000532
130,0.889739
1300,0.016783
1301,0.999192
1302,0.126421
1303,0.008886
1304,0.336032
1305,0.928388
1306,0.999201
1307,0.005962
1308,0.826433
1309,0.110389
131,0.943658
1310,0.004204
1311,0.504912
1312,0.560721
1313,0.046452
1314,0.941239
1315,0.944578
1316,0.003180
1317,0.834080
1318,0.998419
1319,0.602632
132,0.200510
1320,0.013359
1321,0.002973
1322,0.002085
1323,0.047288
1324,0.001682
1325,0.028140
1326,0.065207
1327,0.864481
1328,0.985325
1329,0.832794
133,0.058349
1330,0.040181
1331,0.433244
1332,0.994240
1333,0.999512
1334,0.291083
1335,0.006593
1336,0.001795
1337,0.001006
1338,0.028361
1339,0.307074
134,0.003649
1340,0.855372
1341,0.023704
1342,0.998754
1343,0.745382
1344,0.120152
1345,0.019216
1346,0.033748
1347,0.002229
1348,0.000427
1349,0.543263
135,0.000579
1350,0.964539
1351,0.933469
1352,0.785125
1353,0.991284
1354,0.317489
1355,0.021539
1356,0.970108
1357,0.010371
1358,0.996809
1359,0.048606
136,0.000012
1360,0.978513
1361,0.003648
1362,0.084128
1363,0.034595
1364,0.023663
1365,0.088995
1366,0.587089
1367,0.125843
1368,0.001604
1369,0.751654
137,0.981760
1370,0.027966
1371,0.984097
1372,0.992715
1373,0.996057
1374,0.426553
1375,0.001480
1376,0.990808
1377,0.999465
1378,0.996278
1379,0.000449
138,0.392418
1380,0.302747
1381,0.993456
1382,0.972057
1383,0.005593
1384,0.960384
1385,0.902142
1386,0.959354
1387,0.300225
1388,0.342077
1389,0.955631
139,0.395493
1390,0.002738
1391,0.001790
1392,0.001021
1393,0.497919
1394,0.000633
1395,0.992898
1396,0.014893
1397,0.002220
1398,0.003421
1399,0.998554
14,0.124187
140,0.268706
1400,0.973224
1401,0.995586
1402,0.623414
1403,0.008070
1404,0.016737
1405,0.835307
1406,0.005607
1407,0.005494
1408,0.000886
1409,0.920053
141,0.001350
1410,0.001186
1411,0.999293
1412,0.099250
1413,0.663296
1414,0.991616
1415,0.014357
1416,0.002995
1417,0.000690
1418,0.002097
1419,0.036650
142,0.991119
1420,0.992961
1421,0.483936
1422,0.368577
1423,0.348851
1424,0.992186
1425,0.872331
1426,0.001629
1427,0.986420
1428,0.971561
1429,0.977929
143,0.999753
1430,0.926549
1431,0.845295
1432,0.756680
1433,0.997341
1434,0.999285
1435,0.997097
1436,0.999152
1437,0.969327
1438,0.001616
1439,0.002689
144,0.032266
1440,0.024971
1441,0.008851
1442,0.616969
1443,0.892628
1444,0.892406
1445,0.882008
1446,0.844527
1447,0.488686
1448,0.603780
1449,0.999755
145,0.006821
1450,0.097666
1451,0.990738
1452,0.969382
1453,0.184638
1454,0.008825
1455,0.001278
1456,0.011717
1457,0.956982
1458,0.968987
1459,0.011858
146,0.995295
1460,0.373779
1461,0.000088
1462,0.356250
1463,0.012645
1464,0.035366
1465,0.211176
1466,0.023835
1467,0.006956
1468,0.857618
1469,0.947458
147,0.993503
1470,0.996719
1471,0.979844
1472,0.008478
1473,0.000390
1474,0.004161
1475,0.000348
1476,0.993673
1477,0.985931
1478,0.006678
1479,0.871140
148,0.112155
1480,0.002675
1481,0.984223
1482,0.623444
1483,0.984893
1484,0.000584
1485,0.010136
1486,0.874130
1487,0.003471
1488,0.001443
1489,0.192943
149,0.011852
1490,0.512637
1491,0.007730
1492,0.148076
1493,0.998048
1494,0.005148
1495,0.990525
1496,0.999689
1497,0.990708
1498,0.939228
1499,0.155829
15,0.020868
150,0.021938
1500,0.008526
1501,0.999950
1502,0.000663
1503,0.002208
1504,0.991658
1505,0.040280
1506,0.983868
1507,0.002245
1508,0.922870
1509,0.604636
151,0.999276
1510,0.938603
1511,0.038531
1512,0.961189
1513,0.200721
1514,0.003963
1515,0.364194
1516,0.999141
1517,0.004940
1518,0.001776
1519,0.968877
152,0.458738
1520,0.116239
1521,0.980511
1522,0.004759
1523,0.000331
1524,0.027989
1525,0.179065
1526,0.917919
1527,0.000500
1528,0.007520
1529,0.998144
153,0.010626
1530,0.997505
1531,0.999569
1532,0.017440
1533,0.003488
1534,0.158321
1535,0.002348
1536,0.994701
1537,0.987934
1538,0.912371
1539,0.117688
154,0.000056
1540,0.001341
1541,0.998864
1542,0.965304
1543,0.794414
1544,0.547539
1545,0.008663
1546,0.584964
1547,0.956299
1548,0.002919
1549,0.984986
155,0.396081
1550,0.865332
1551,0.000074
1552,0.002894
1553,0.997686
1554,0.511962
1555,0.000994
1556,0.667459
1557,0.977705
1558,0.000725
1559,0.022823
156,0.006338
1560,0.918824
1561,0.178655
1562,0.975402
1563,0.999395
1564,0.953858
1565,0.177258
1566,0.158485
1567,0.000458
1568,0.373119
1569,0.993008
157,0.000208
1570,0.001206
1571,0.886526
1572,0.846235
1573,0.994075
1574,0.999986
1575,0.997745
1576,0.388676
1577,0.962596
1578,0.620127
1579,0.000595
158,0.984181
1580,0.872798
1581,0.959033
1582,0.030028
1583,0.976575
1584,0.276857
1585,0.023210
1586,0.029403
1587,0.645767
1588,0.010723
1589,0.031989
159,0.979930
1590,0.646342
1591,0.999494
1592,0.422351
1593,0.196170
1594,0.765514
1595,0.018944
1596,0.545481
1597,0.101001
1598,0.242506
1599,0.987390
16,0.179492
160,0.969568
1600,0.978942
1601,0.005366
1602,0.986616
1603,0.084024
1604,0.002244
1605,0.094494
1606,0.006633
1607,0.000462
1608,0.005732
1609,0.999676
161,0.006409
1610,0.997691
1611,0.029850
1612,0.998102
1613,0.000283
1614,0.385718
1615,0.153177
1616,0.486660
1617,0.999312
1618,0.008564
1619,0.394451
162,0.481669
1620,0.971912
1621,0.247758
1622,0.223505
1623,0.000405
1624,0.028547
1625,0.971139
1626,0.002428
1627,0.002758
1628,0.981330
1629,0.982187
163,0.008410
1630,0.981116
1631,0.002200
1632,0.982769
1633,0.998883
1634,0.995587
1635,0.979959
1636,0.215177
1637,0.974205
1638,0.985881
1639,0.996202
164,0.976916
1640,0.988463
1641,0.000937
1642,0.981005
1643,0.994524
1644,0.971251
1645,0.992352
1646,0.052192
1647,0.996969
1648,0.018076
1649,0.153756
165,0.009898
1650,0.696446
1651,0.002199
1652,0.410559
1653,0.999578
1654,0.996769
1655,0.647684
1656,0.069851
1657,0.054670
1658,0.962279
1659,0.895013
166,0.007262
1660,0.402493
1661,0.281529
1662,0.992529
1663,0.835364
1664,0.001556
1665,0.101897
1666,0.000112
1667,0.964138
1668,0.266072
1669,0.993654
167,0.557784
1670,0.001024
1671,0.426384
1672,0.745453
1673,0.264461
1674,0.000819
1675,0.014045
1676,0.831738
1677,0.991087
1678,0.992530
1679,0.306350
168,0.001024
1680,0.007126
1681,0.005308
1682,0.995825
1683,0.001097
1684,0.993102
1685,0.982537
1686,0.575753
1687,0.999518
1688,0.926412
1689,0.000811
169,0.000265
1690,0.998351
1691,0.933177
1692,0.996138
1693,0.983236
1694,0.068644
1695,0.169265
1696,0.931944
1697,0.095513
1698,0.000076
1699,0.616392
17,0.911935
170,0.000059
1700,0.002454
1701,0.999535
1702,0.972815
1703,0.809114
1704,0.686645
1705,0.983801
1706,0.713314
1707,0.000144
1708,0.997077
1709,0.033278
171,0.410578
1710,0.000243
1711,0.774458
1712,0.001204
1713,0.313177
1714,0.985599
1715,0.850284
1716,0.821770
1717,0.995406
1718,0.001178
1719,0.977960
172,0.987945
1720,0.894211
1721,0.003901
1722,0.998514
1723,0.740800
1724,0.267467
1725,0.526477
1726,0.997894
1727,0.999925
1728,0.987740
1729,0.005991
173,0.910838
1730,0.993230
1731,0.000181
1732,0.968579
1733,0.996664
1734,0.046940
1735,0.712785
1736,0.009630
1737,0.996986
1738,0.009833
1739,0.238916
174,0.001795
1740,0.006618
1741,0.056659
1742,0.968913
1743,0.940929
1744,0.954885
1745,0.001983
1746,0.998291
1747,0.001279
1748,0.001560
1749,0.155940
175,0.629167
1750,0.687015
1751,0.998968
1752,0.084364
1753,0.868277
1754,0.118311
1755,0.999865
1756,0.147824
1757,0.012920
1758,0.883958
1759,0.991542
176,0.950297
1760,0.000388
1761,0.715662
1762,0.923928
1763,0.001032
1764,0.997232
1765,0.066959
1766,0.996666
1767,0.486114
1768,0.785643
1769,0.999481
177,0.691507
1770,0.230718
1771,0.118769
1772,0.005906
1773,0.647810
1774,0.022190
1775,0.001585
1776,0.789692
1777,0.001970
1778,0.011121
1779,0.000181
178,0.979615
1780,0.008167
1781,0.992769
1782,0.966968
1783,0.001170
1784,0.685777
1785,0.010704
1786,0.998268
1787,0.996359
1788,0.981120
1789,0.999731
179,0.114777
1790,0.281092
1791,0.977244
1792,0.007615
1793,0.620384
1794,0.987425
1795,0.013777
1796,0.000677
1797,0.997220
1798,0.003971
1799,0.000231
18,0.826033
180,0.046585
1800,0.999689
1801,0.891625
1802,0.005308
1803,0.982777
1804,0.000437
1805,0.000703
1806,0.891332
1807,0.089530
1808,0.014606
1809,0.976288
181,0.974475
1810,0.993936
1811,0.998661
1812,0.958113
1813,0.996939
1814,0.923831
1815,0.000326
1816,0.917765
1817,0.670023
1818,0.728209
1819,0.386599
182,0.212314
1820,0.004792
1821,0.880684
1822,0.000511
1823,0.286152
1824,0.000157
1825,0.911792
1826,0.027656
1827,0.011663
1828,0.979665
1829,0.995658
183,0.086239
1830,0.016883
1831,0.980566
1832,0.987061
1833,0.118650
1834,0.023368
1835,0.026134
1836,0.166458
1837,0.997861
1838,0.887296
1839,0.477772
184,0.395147
1840,0.985128
1841,0.963114
1842,0.970681
1843,0.004045
1844,0.007822
1845,0.999082
1846,0.943240
1847,0.000307
1848,0.995697
1849,0.812937
185,0.010974
1850,0.913557
1851,0.995546
1852,0.011415
1853,0.996759
1854,0.028293
1855,0.993412
1856,0.965389
1857,0.046302
1858,0.027259
1859,0.986654
186,0.091108
1860,0.972413
1861,0.001696
1862,0.023929
1863,0.993755
1864,0.008329
1865,0.998645
1866,0.990840
1867,0.006004
1868,0.002339
1869,0.315052
187,0.001275
1870,0.018715
1871,0.985343
1872,0.928993
1873,0.710546
1874,0.977971
1875,0.002158
1876,0.988748
1877,0.994404
1878,0.996174
1879,0.006935
188,0.002625
1880,0.000705
1881,0.953688
1882,0.979422
1883,0.000166
1884,0.059330
1885,0.014800
1886,0.730479
1887,0.105334
1888,0.998184
1889,0.000313
189,0.116119
1890,0.143274
1891,0.977696
1892,0.741072
1893,0.000320
1894,0.017119
1895,0.965667
1896,0.009563
1897,0.010749
1898,0.003347
1899,0.002929
19,0.002414
190,0.991700
1900,0.000254
1901,0.006570
1902,0.680680
1903,0.999740
1904,0.990386
1905,0.915208
1906,0.953268
